"protectyourmove.gov","https://www.protectyourmove.gov","executive","Department of Transportation","Yes","Yes","Yes","No","","A"
"psa.gov","http://psa.gov","executive","Court Services and Offender Supervision","No","Yes","No","No","","A"
"psc.gov","http://psc.gov","executive","Department of Health And Human Services","No","Yes","No","No","","C"
"pscr.gov","http://www.pscr.gov","executive","Department of Commerce","Yes","No","","","",""
"psn.gov","http://www.psn.gov","executive","Department of Justice","Yes","No","","","",""
"psob.gov","https://www.psob.gov","executive","Department of Justice","No","Yes","Yes","Yes","","A-"
"ptf.gov","http://www.ptf.gov","executive","The Intelligence Community","Yes","No","","","",""
"pubmed.gov","http://www.pubmed.gov","executive","Department of Health And Human Services","Yes","Yes","Yes","Yes","Ready","A+"
"qart.gov","http://www.qart.gov","executive","Director of National Intelligence","Yes","Yes","Yes","No","","A"
"qatesttwai.gov","https://qatesttwai.gov","executive","Department of the Treasury","No","No","","","",""
"quic.gov","http://www.quic.gov","executive","Department of Health And Human Services","Yes","Yes","No","No","","B"
"rcfl.gov","https://www.rcfl.gov","executive","Department of Justice","No","Yes","Yes","Yes","","A+"
"reachhigher.gov","http://www.reachhigher.gov","executive","Executive Office of the President","Yes","Yes","No","No","","A"
"read.gov","http://read.gov","legislative","Library of Congress","No","No","","","",""
"ready.gov","https://www.ready.gov","executive","Department of Homeland Security","No","Yes","Yes","No","","A"
"readybusiness.gov","https://www.readybusiness.gov","executive","Department of Homeland Security","Yes","Yes","Yes","No","","A"
"reaganlibrary.gov","https://www.reaganlibrary.gov","executive","National Archives and Records Administration","No","No","","","",""
"realestatesales.gov","http://realestatesales.gov","executive","General Services Administration","No","Yes","No","No","","B"
"realpropertyprofile.gov","https://www.realpropertyprofile.gov","executive","General Services Administration","No","Yes","Yes","No","","A-"
"recalls.gov","https://www.recalls.gov","executive","Consumer Product Safety Commission","No","Yes","Yes","Yes","","A+"
"recoverymonth.gov","https://recoverymonth.gov","executive","Department of Health And Human Services","No","Yes","Yes","No","","A-"
"recreation.gov","https://www.recreation.gov","executive","Department of Agriculture","No","Yes","Yes","No","","B"
"reginfo.gov","https://reginfo.gov","executive","General Services Administration","No","Yes","Yes","Yes","Ready","A-"
"regulations.gov","https://www.regulations.gov","executive","Environmental Protection Agency","No","Yes","Yes","Yes","Ready","A+"
"relocatefeds.gov","https://relocatefeds.gov","executive","Environmental Protection Agency","No","Yes","Yes","Yes","","A+"
"reo.gov","http://reo.gov","executive","Department of Agriculture","No","No","","","",""
"reportband.gov","http://www.reportband.gov","executive","Department of the Interior","Yes","No","","","",""
"republicans.gov","http://republicans.gov","legislative","The Legislative Branch (Congress)","Yes","No","","","",""
"research.gov","http://www.research.gov","executive","National Science Foundation","No","Yes","No","No","","B"
"restorethegulf.gov","https://restorethegulf.gov","executive","Gulf Coast Ecosystem Restoration Council (GCERC)","No","Yes","Yes","No","","A"
"rivers.gov","https://rivers.gov","executive","Department of the Interior","No","Yes","Yes","Yes","Ready","B"
"robodeidentidad.gov","https://robodeidentidad.gov","executive","Federal Trade Commission","No","Yes","Yes","Yes","Yes","A+"
"rocis.gov","http://rocis.gov","executive","General Services Administration","No","Yes","No","Yes","Ready","A-"
"rrb.gov","https://www.rrb.gov","executive","Railroad Retirement Board","No","Yes","Yes","Yes","","A"
"sac.gov","https://sac.gov","executive","National Science Foundation","No","Yes","Yes","No","","B"
"safecom.gov","https://www.safecom.gov","executive","Department of the Interior","No","Yes","Yes","No","","A-"
"safecomprogram.gov","http://www.safecomprogram.gov","executive","Department of Homeland Security","Yes","Yes","Yes","No","","A"
"safeocs.gov","https://www.safeocs.gov","executive","Department of Transportation","No","Yes","Yes","No","",""
"safercar.gov","http://www.safercar.gov","executive","Department of Transportation","No","Yes","No","No","","A"
"saferproduct.gov","http://www.saferproduct.gov","executive","Consumer Product Safety Commission","Yes","No","","","",""
"saferproducts.gov","http://www.saferproducts.gov","executive","Consumer Product Safety Commission","No","No","","","",""
"safertruck.gov","https://www.safertruck.gov","executive","Department of Transportation","No","Yes","Yes","No","","A"
"safetyact.gov","http://safetyact.gov","executive","Department of Homeland Security","No","No","","","",""
"safetyvideos.gov","http://www.safetyvideos.gov","executive","U.S. Chemical Safety and Hazard Investigation Board","Yes","No","","","",""
"safeyouth.gov","http://www.safeyouth.gov","executive","Department of Health And Human Services","Yes","No","","","",""
"salmonrecovery.gov","https://www.salmonrecovery.gov","executive","Department of Energy","No","Yes","Yes","No","","A"
"sam.gov","https://www.sam.gov","executive","General Services Administration","No","Yes","Yes","No","","A"
"samhsa.gov","http://www.samhsa.gov","executive","Department of Health And Human Services","No","No","","","",""
"sandia.gov","http://www.sandia.gov","executive","Department of Energy","No","No","","","",""
"save.gov","http://www.save.gov","executive","Executive Office of the President","Yes","No","","","Yes",""
"saveaward.gov","http://www.saveaward.gov","executive","Executive Office of the President","Yes","No","","","Yes",""
"savingsbond.gov","http://savingsbond.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"savingsbonds.gov","http://savingsbonds.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"savingsbondwizard.gov","http://savingsbondwizard.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"sba.gov","https://www.sba.gov","executive","Small Business Administration","No","Yes","Yes","No","","A"
"sbir.gov","https://www.sbir.gov","executive","Small Business Administration","No","No","","","",""
"sbst.gov","https://sbst.gov","executive","General Services Administration","No","Yes","Yes","No","","A"
"science.gov","http://science.gov","executive","Department of Energy","No","Yes","No","No","","F"
"science360.gov","https://www.science360.gov","executive","National Science Foundation","No","Yes","Yes","Yes","Yes","A"
"sciencebase.gov","https://www.sciencebase.gov","executive","Department of the Interior","No","Yes","Yes","Yes","Ready","A+"
"scra.gov","http://www.scra.gov","executive","Department of Justice","Yes","Yes","Yes","Yes","Ready","B"
"sdr.gov","http://www.sdr.gov","executive","Department of Commerce","No","No","","","",""
"sec.gov","https://www.sec.gov","executive","Securities and Exchange Commission","No","Yes","Yes","No","","A"
"secretservice.gov","http://www.secretservice.gov","executive","Department of Homeland Security","No","Yes","No","No","","A"
"section108.gov","http://section108.gov","legislative","Library of Congress","No","No","","","",""
"section508.gov","https://section508.gov","executive","General Services Administration","No","Yes","Yes","Yes","Ready","A-"
"seguridadconsumidor.gov","http://www.seguridadconsumidor.gov","executive","Consumer Product Safety Commission","Yes","No","","","",""
"segurosocial.gov","https://segurosocial.gov","executive","Social Security Administration","No","Yes","Yes","Yes","","A+"
"selectagents.gov","http://www.selectagents.gov","executive","Department of Health And Human Services","No","Yes","No","No","","A"
"selectusa.gov","https://www.selectusa.gov","executive","Department of Commerce","No","Yes","Yes","No","","B"
"sen.gov","http://sen.gov","legislative","The Legislative Branch (Congress)","No","Yes","No","No","","A"
"senate.gov","http://www.senate.gov","legislative","The Legislative Branch (Congress)","No","Yes","No","No","","A"
"senatecalendar.gov","https://www.senatecalendar.gov","legislative","Government Publishing Office","Yes","Yes","Yes","Yes","","B"
"seniorcorps.gov","http://www.seniorcorps.gov","executive","Corporation for National & Community Service","Yes","No","","","",""
"sentinel.gov","http://www.sentinel.gov","executive","Federal Trade Commission","Yes","Yes","No","No","","A"
"serve.gov","https://www.serve.gov","executive","Corporation for National & Community Service","No","Yes","Yes","No","","A-"
"service.gov","http://www.service.gov","executive","Corporation for National & Community Service","Yes","No","","","",""
"servicelearning.gov","http://www.servicelearning.gov","executive","Corporation for National & Community Service","Yes","No","","","",""
"servicemembers.gov","http://www.servicemembers.gov","executive","Department of Justice","Yes","Yes","Yes","Yes","Ready","B"
"sftool.gov","http://sftool.gov","executive","General Services Administration","No","Yes","No","Yes","Yes","A"
"sharetheroadsafely.gov","https://www.sharetheroadsafely.gov","executive","Department of Transportation","Yes","Yes","Yes","No","","A"
"sierrawild.gov","http://sierrawild.gov","executive","Department of the Interior","No","No","","","",""
"sigar.gov","http://www.sigar.gov","executive","Special IG for Afghanistan Reconstruction","Yes","No","","","",""
"sigtarp.gov","https://www.sigtarp.gov","executive","Department of the Treasury","No","Yes","Yes","No","","B"
"siteidiq.gov","https://www.siteidiq.gov","executive","Department of Defense","No","Yes","Yes","No","","A"
"sji.gov","http://www.sji.gov","executive","Department of State","No","No","","","",""
"slgs.gov","http://slgs.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"smartcheck.gov","http://smartcheck.gov","executive","Commodity Futures Trading Commission","No","No","","","",""
"smartgrid.gov","https://www.smartgrid.gov","executive","Department of Energy","No","Yes","Yes","No","","B"
"smokefree.gov","https://smokefree.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A-"
"snap.gov","http://snap.gov","executive","Department of the Interior","No","No","","","",""
"socialsecurity.gov","https://www.socialsecurity.gov","executive","Social Security Administration","Yes","Yes","Yes","Yes","","A+"
"solardecathlon.gov","http://www.solardecathlon.gov","executive","Department of Energy","No","No","","","",""
"spaceweather.gov","http://www.spaceweather.gov","executive","Department of Commerce","Yes","No","","","",""
"speaker.gov","http://www.speaker.gov","legislative","The Legislative Branch (Congress)","No","Yes","No","No","","A"
"spectrum.gov","http://www.spectrum.gov","executive","Department of Commerce","Yes","No","","","",""
"srs.gov","http://www.srs.gov","executive","Department of Energy","No","No","","","",""
"ssa.gov","https://www.ssa.gov","executive","Social Security Administration","No","Yes","Yes","Yes","","A+"
"ssab.gov","http://ssab.gov","executive","Social Security Advisory Board","No","No","","","",""
"sss.gov","https://www.sss.gov","executive","Selective Service System","No","Yes","Yes","Yes","","A+"
"standards.gov","https://www.standards.gov","executive","Department of Commerce","Yes","Yes","Yes","Yes","Yes","A"
"start2farm.gov","https://www.start2farm.gov","executive","Department of Agriculture","Yes","Yes","Yes","Yes","","B"
"state.gov","http://www.state.gov","executive","Department of State","No","Yes","No","No","","A"
"stateoig.gov","http://www.stateoig.gov","executive","Department of State OIG","No","Yes","No","No","","B"
"stb.gov","http://www.stb.gov","executive","Surface Transportation Board (STB)","No","Yes","No","Yes","","A+"
"stennis.gov","https://www.stennis.gov","legislative","Stennis Center for Public Service","No","Yes","Yes","No","","A"
"stopalcoholabuse.gov","https://stopalcoholabuse.gov","executive","Department of Health And Human Services","No","Yes","Yes","No","","A"
"stopbullying.gov","https://www.stopbullying.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"stopfakes.gov","https://www.stopfakes.gov","executive","Department of Commerce","No","Yes","Yes","No","","B"
"stopfraud.gov","https://www.stopfraud.gov","executive","Department of Justice","No","Yes","Yes","Yes","Yes","A+"
"stopmedicarefraud.gov","https://www.stopmedicarefraud.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"strategicsourcing.gov","https://strategicsourcing.gov","executive","General Services Administration","No","Yes","Yes","No","","B"
"strongmiddleclass.gov","http://www.strongmiddleclass.gov","executive","Executive Office of the President","Yes","Yes","No","No","","A"
"strongports.gov","http://www.strongports.gov","executive","Department of Transportation","Yes","No","","","",""
"studentaid.gov","http://www.studentaid.gov","executive","Department of Education","Yes","Yes","No","No","","B"
"studentloans.gov","https://www.studentloans.gov","executive","Department of Education","No","Yes","Yes","Yes","Yes","A-"
"supportthevoter.gov","https://www.supportthevoter.gov","executive","General Services Administration","No","Yes","Yes","Yes","","A+"
"supremecourt.gov","https://www.supremecourt.gov","judicial","The Supreme Court","No","Yes","Yes","No","","A"
"supremecourtus.gov","http://www.supremecourtus.gov","judicial","The Supreme Court","Yes","Yes","Yes","No","","A"
"surgeongeneral.gov","https://www.surgeongeneral.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"sustainability.gov","https://sustainability.gov","executive","Environmental Protection Agency","No","Yes","Yes","Yes","Yes","A-"
"sustainablecommunities.gov","https://www.sustainablecommunities.gov","executive","Department of Transportation","No","Yes","Yes","No","","A"
"swpa.gov","http://swpa.gov","executive","Department of Energy","No","No","","","",""
"symbols.gov","https://symbols.gov","executive","Department of Agriculture","No","Yes","Yes","No","","A"
"taaps.gov","http://taaps.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"tax.gov","https://tax.gov","executive","Department of the Treasury","No","Yes","Yes","No","","A"
"taxreform.gov","https://taxreform.gov","legislative","The Legislative Branch (Congress)","No","Yes","Yes","No","","F"
"teachingprimarysources.gov","http://www.teachingprimarysources.gov","legislative","Library of Congress","Yes","No","","","",""
"teachingwithprimarysources.gov","http://www.teachingwithprimarysources.gov","legislative","Library of Congress","Yes","No","","","",""
"telework.gov","https://telework.gov","executive","Office of Personnel Management","No","Yes","Yes","Yes","","A"
"tfhrc.gov","http://www.tfhrc.gov","executive","Department of Transportation","Yes","No","","","",""
"thecoolspot.gov","https://www.thecoolspot.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"therealcost.gov","https://www.therealcost.gov","executive","Department of Health And Human Services","Yes","Yes","Yes","Yes","","A+"
"thisfreelife.gov","https://www.thisfreelife.gov","executive","Department of Health And Human Services","Yes","Yes","Yes","Yes","","A+"
"thomas.gov","http://www.thomas.gov","legislative","Library of Congress","Yes","No","","","",""
"tigta.gov","http://www.tigta.gov","executive","Department of the Treasury","Yes","Yes","No","No","","A"
"time.gov","http://time.gov","executive","Department of Commerce","No","No","","","",""
"tobacco.gov","http://www.tobacco.gov","executive","Department of Health And Human Services","Yes","No","","","",""
"tox21.gov","http://www.tox21.gov","executive","Environmental Protection Agency","Yes","Yes","Yes","No","","A"
"tps.gov","http://www.tps.gov","legislative","Library of Congress","Yes","No","","","",""
"trade.gov","http://trade.gov","executive","Department of Commerce","No","No","","","",""
"trafficsafetymarketing.gov","https://www.trafficsafetymarketing.gov","executive","Department of Transportation","No","Yes","Yes","No","","A"
"transparency.gov","http://www.transparency.gov","executive","Department of the Treasury","Yes","No","","","",""
"transportation.gov","https://www.transportation.gov","executive","Department of Transportation","No","Yes","Yes","No","","A"
"treas.gov","http://www.treas.gov","executive","Department of the Treasury","Yes","No","","","",""
"treaslockbox.gov","https://www.treaslockbox.gov","executive","Department of the Treasury","No","Yes","Yes","Yes","","B"
"treasury.fed.us","http://treasury.fed.us","executive","Department of the Treasury","Yes","No","","","",""
"treasury.gov","https://www.treasury.gov","executive","Department of the Treasury","No","Yes","Yes","No","","B"
"treasuryauctions.gov","http://treasuryauctions.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"treasurydirect.gov","http://treasurydirect.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"treasuryhunt.gov","http://treasuryhunt.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"treasuryscams.gov","http://treasuryscams.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"tribaljusticeandsafety.gov","http://www.tribaljusticeandsafety.gov","executive","Department of Justice","Yes","Yes","Yes","Yes","Ready","B"
"truman.gov","https://truman.gov","executive","Harry S. Truman Scholarship Foundation","No","Yes","Yes","No","","A"
"tsa.gov","https://www.tsa.gov","executive","Department of Homeland Security","No","Yes","Yes","Yes","","A+"
"tsc.gov","http://www.tsc.gov","executive","Terrorist Screening Center","Yes","No","","","",""
"tsp.gov","https://www.tsp.gov","executive","Federal Retirement Thrift Investment Board","No","Yes","Yes","Yes","","A+"
"tsunami.gov","http://tsunami.gov","executive","Department of Commerce","No","No","","","",""
"tswg.gov","http://tswg.gov","executive","Department of Defense","No","No","","","",""
"ttb.gov","https://ttb.gov","executive","Department of the Treasury","No","Yes","Yes","Yes","Yes","B"
"ttbonline.gov","https://ttbonline.gov","executive","Department of the Treasury","No","Yes","Yes","Yes","Yes","A+"
"tva.gov","https://www.tva.gov","executive","Tennessee Valley Authority","No","Yes","Yes","Yes","","A+"
"tvaoig.gov","http://tvaoig.gov","executive","Tennessee Valley Authority","No","No","","","",""
"ucrdatatool.gov","http://www.ucrdatatool.gov","executive","Department of Justice","No","No","","","",""
"udall.gov","http://udall.gov","executive","Morris K. Udall Foundation","No","Yes","No","No","","A"
"unicor.gov","https://www.unicor.gov","executive","Department of Justice","No","Yes","Yes","No","","B"
"unionreports.gov","https://www.unionreports.gov","executive","Department of Labor","Yes","Yes","Yes","No","","A"
"unitedstates.gov","http://www.unitedstates.gov","executive","General Services Administration","Yes","Yes","Yes","No","","A"
"unitedstatescongress.gov","http://www.unitedstatescongress.gov","legislative","Library of Congress","Yes","No","","","",""
"unlocktalent.gov","https://unlocktalent.gov","executive","Office of Personnel Management","No","Yes","Yes","Yes","","A+"
"urbanwaters.gov","https://www.urbanwaters.gov","executive","Environmental Protection Agency","Yes","Yes","Yes","Yes","","A+"
"us-cert.gov","https://www.us-cert.gov","executive","Department of Homeland Security","No","Yes","Yes","Yes","","A+"
"us.gov","http://www.us.gov","executive","General Services Administration","Yes","Yes","Yes","No","","A"
"usa.gov","https://www.usa.gov","executive","General Services Administration","No","Yes","Yes","Yes","","A+"
"usability.gov","https://www.usability.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"usadf.gov","http://www.usadf.gov","executive","African Development Foundation","No","Yes","No","No","","A"
"usagov.gov","http://www.usagov.gov","executive","General Services Administration","Yes","Yes","Yes","No","","A"
"usaid.gov","https://www.usaid.gov","executive","U.S. Agency for International Development","No","Yes","Yes","Yes","","A+"
"usajobs.gov","https://www.usajobs.gov","executive","Office of Personnel Management","No","Yes","Yes","Yes","","A"
"usalearning.gov","https://usalearning.gov","executive","Office of Personnel Management","No","Yes","Yes","No","","A-"
"usandc.gov","http://www.usandc.gov","executive","Department of Defense","No","No","","","",""
"usap.gov","https://usap.gov","executive","National Science Foundation","No","Yes","Yes","Yes","Yes","A"
"usaperformance.gov","http://www.usaperformance.gov","executive","General Services Administration","Yes","No","","","",""
"usaseanconnect.gov","https://www.usaseanconnect.gov","executive","Department of State","No","Yes","Yes","No","","A"
"usaspending.gov","https://www.usaspending.gov","executive","Department of the Treasury","No","Yes","Yes","No","","B"
"usastaffing.gov","https://www.usastaffing.gov","executive","Office of Personnel Management","No","Yes","Yes","Yes","","A+"
"usbankruptcy.gov","http://www.usbankruptcy.gov","judicial","U.S Courts","Yes","No","","","",""
"usbg.gov","https://www.usbg.gov","legislative","Architect of the Capitol","No","Yes","Yes","No","","A"
"usbr.gov","http://www.usbr.gov","executive","Department of the Interior","No","Yes","No","No","","A"
"uscapital.gov","http://www.uscapital.gov","legislative","Architect of the Capitol","No","No","","","",""
"uscapitol.gov","http://www.uscapitol.gov","legislative","Architect of the Capitol","No","No","","","",""
"uscapitolpolice.gov","http://www.uscapitolpolice.gov","legislative","U.S. Capitol Police","Yes","No","","","",""
"uscc.gov","http://www.uscc.gov","legislative","Government Publishing Office","No","No","","","",""
"usccr.gov","http://usccr.gov","executive","U.S. Commission on Civil Rights","No","No","","","",""
"uscirf.gov","http://www.uscirf.gov","executive","General Services Administration","No","Yes","No","No","","A"
"uscis.gov","https://www.uscis.gov","executive","Department of Homeland Security","No","Yes","Yes","Yes","","A+"
"uscode.gov","https://www.uscode.gov","legislative","Government Publishing Office","Yes","Yes","Yes","Yes","","B"
"uscongress.gov","http://www.uscongress.gov","legislative","Library of Congress","Yes","No","","","",""
"usconsulate.gov","http://www.usconsulate.gov","executive","Department of State","Yes","No","","","",""
"uscourts.gov","http://www.uscourts.gov","judicial","U.S Courts","No","No","","","",""
"uscp.gov","https://www.uscp.gov","legislative","U.S. Capitol Police","No","Yes","Yes","No","","A"
"uscurrency.gov","https://uscurrency.gov","executive","Federal Reserve System","No","Yes","Yes","Yes","Yes","A+"
"usda.gov","http://www.usda.gov","executive","Department of Agriculture","No","Yes","No","No","","A"
"usdebitcard.gov","http://usdebitcard.gov","executive","Department of the Treasury","No","No","","","",""
"usdigitalservice.gov","http://www.usdigitalservice.gov","executive","Executive Office of the President","Yes","Yes","Yes","No","","A"
"usdoj.gov","http://www.usdoj.gov","executive","Department of Justice","Yes","Yes","Yes","Yes","","B"
"usds.gov","https://www.usds.gov","executive","Executive Office of the President","No","Yes","Yes","No","","A"
"usembassy-mexico.gov","http://www.usembassy-mexico.gov","executive","Department of State","No","No","","","",""
"usembassy.gov","https://www.usembassy.gov","executive","Department of State","No","Yes","Yes","Yes","","A"
"userra.gov","http://www.userra.gov","executive","Department of Justice","Yes","Yes","Yes","Yes","Ready","B"
"usgcrp.gov","http://www.usgcrp.gov","executive","United Stated Global Change Research Program","Yes","No","","","",""
"usgeo.gov","http://www.usgeo.gov","executive","National Aeronautics and Space Administration","Yes","No","","","",""
"usgovernment.gov","http://www.usgovernment.gov","executive","General Services Administration","Yes","Yes","Yes","No","","A"
"usgovernmentmanual.gov","http://www.usgovernmentmanual.gov","legislative","Government Publishing Office","No","No","","","",""
"usgs.gov","https://www.usgs.gov","executive","Department of the Interior","No","Yes","Yes","No","","A"
"usich.gov","https://www.usich.gov","executive","US Interagency Council on Homelessness","No","Yes","Yes","No","","B"
"usint.gov","http://usint.gov","executive","Department of State","Yes","No","","","",""
"usip.gov","http://www.usip.gov","executive","General Services Administration","Yes","No","","","",""
"usitc.gov","https://usitc.gov","executive","U. S. International Trade Commission","No","Yes","Yes","Yes","","F"
"usmarshals.gov","https://www.usmarshals.gov","executive","Department of Justice","No","Yes","Yes","Yes","","A+"
"usmint.gov","https://www.usmint.gov","executive","Department of the Treasury","No","Yes","Yes","No","","A-"
"usmission.gov","http://www.usmission.gov","executive","Department of State","Yes","No","","","",""
"usphs.gov","https://usphs.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"uspis.gov","http://www.uspis.gov","executive","U. S. Postal Service","No","No","","","",""
"usprobation.gov","http://www.usprobation.gov","judicial","U.S Courts","Yes","No","","","",""
"usps.gov","https://www.usps.gov","executive","U. S. Postal Service","Yes","Yes","Yes","No","","A"
"uspsinnovates.gov","http://www.uspsinnovates.gov","executive","U. S. Postal Service","Yes","No","","","",""
"uspsoig.gov","https://uspsoig.gov","executive","U.S. Postal Service, Office of Inspector General","No","Yes","Yes","Yes","Yes","B"
"uspto.gov","https://www.uspto.gov","executive","Department of Commerce","No","Yes","Yes","Yes","","A-"
"ussc.gov","http://www.ussc.gov","judicial","U.S Courts","No","No","","","",""
"ussm.gov","https://www.ussm.gov","executive","General Services Administration","No","Yes","Yes","Yes","Yes","A+"
"ustaxcourt.gov","http://ustaxcourt.gov","judicial","U.S Courts","No","Yes","No","No","","B"
"ustda.gov","https://www.ustda.gov","executive","U.S. Trade and Development Agency","No","Yes","Yes","No","",""
"ustr.gov","http://ustr.gov","executive","Executive Office of the President","No","Yes","No","No","Yes",""
"ustreas.gov","http://www.ustreas.gov","executive","Department of the Treasury","Yes","No","","","",""
"usvpp.gov","http://www.usvpp.gov","executive","Department of State","Yes","No","","","",""
"utahfireinfo.gov","https://www.utahfireinfo.gov","executive","Department of the Interior","No","Yes","Yes","No","","C"
"va.gov","http://va.gov","executive","Department of Veterans Affairs","No","No","","","",""
"vaccines.gov","https://www.vaccines.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","Ready","A+"
"vcf.gov","https://www.vcf.gov","executive","Department of Justice","No","Yes","Yes","Yes","Yes","A-"
"vef.gov","http://vef.gov","executive","General Services Administration","No","Yes","No","No","","C"
"vehiclehistory.gov","https://www.vehiclehistory.gov","executive","Department of Justice","No","Yes","Yes","Yes","","A-"
"vetbiz.gov","http://www.vetbiz.gov","executive","Department of Veterans Affairs","No","No","","","",""
"veterans.gov","http://veterans.gov","executive","Department of Labor","No","No","","","",""
"vets.gov","https://www.vets.gov","executive","Department of Veterans Affairs","No","Yes","Yes","Yes","Yes","A+"
"visitthecapital.gov","http://www.visitthecapital.gov","legislative","Architect of the Capitol","Yes","No","","","",""
"visitthecapitol.gov","https://www.visitthecapitol.gov","legislative","Architect of the Capitol","No","Yes","Yes","No","","A-"
"vista.gov","http://www.vista.gov","executive","Corporation for National & Community Service","Yes","No","","","",""
"vistacampus.gov","https://www.vistacampus.gov","executive","Corporation for National & Community Service","No","Yes","Yes","Yes","","A+"
"voa.gov","http://www.voa.gov","executive","International Broadcasting Bureau","Yes","No","","","",""
"volcano.gov","http://www.volcano.gov","executive","Department of the Interior","Yes","Yes","No","No","","A"
"volunteer.gov","https://www.volunteer.gov","executive","Department of the Interior","No","Yes","Yes","No","","A-"
"volunteeringinamerica.gov","http://www.volunteeringinamerica.gov","executive","Corporation for National & Community Service","Yes","Yes","Yes","Yes","","A-"
"vote.gov","https://vote.gov","executive","General Services Administration","No","Yes","Yes","Yes","","A+"
"votebymail.gov","http://www.votebymail.gov","executive","General Services Administration","Yes","No","","","",""
"wapa.gov","https://www.wapa.gov","executive","Department of Energy","No","Yes","Yes","No","","A-"
"wartimecontracting.gov","http://www.wartimecontracting.gov","executive","National Archives and Records Administration","Yes","No","","","",""
"watermonitor.gov","http://watermonitor.gov","executive","Department of the Interior","No","No","","","",""
"wdol.gov","http://wdol.gov","executive","Department of Commerce","No","Yes","No","No","","A"
"weather.gov","http://www.weather.gov","executive","Department of Commerce","No","Yes","No","No","","A"
"webharvest.gov","https://webharvest.gov","executive","National Archives and Records Administration","No","Yes","Yes","No","","A"
"welcometousa.gov","http://www.welcometousa.gov","legislative","Government Publishing Office","Yes","No","","","",""
"wh.gov","http://www.wh.gov","executive","Executive Office of the President","Yes","Yes","Yes","No","","A"
"whistleblower.gov","https://whistleblower.gov","executive","Commodity Futures Trading Commission","No","Yes","Yes","No","","C"
"whistleblowers.gov","https://whistleblowers.gov","executive","Department of Labor","No","Yes","Yes","No","","F"
"whitehouse.gov","https://www.whitehouse.gov","executive","Executive Office of the President","No","Yes","Yes","Yes","Yes","A"
"whitehouseconferenceonaging.gov","https://whitehouseconferenceonaging.gov","executive","Department of Health And Human Services","No","Yes","Yes","No","","B"
"whitehousedrugpolicy.gov","http://www.whitehousedrugpolicy.gov","executive","Executive Office of the President","Yes","Yes","No","No","","A"
"wildfire.gov","http://www.wildfire.gov","executive","Department of Agriculture","Yes","No","","","",""
"wildlifeadaptationstrategy.gov","https://www.wildlifeadaptationstrategy.gov","executive","Department of the Interior","No","Yes","Yes","Yes","","A+"
"wizard.gov","http://wizard.gov","executive","Department of the Treasury","No","Yes","No","No","","A"
"wlci.gov","https://www.wlci.gov","executive","Department of the Interior","No","Yes","Yes","Yes","Ready","A+"
"womenfarmerclaims.gov","https://www.womenfarmerclaims.gov","executive","Department of Agriculture","No","Yes","Yes","No","","F"
"womenshealth.gov","https://www.womenshealth.gov","executive","Department of Health And Human Services","No","Yes","Yes","Yes","","A+"
"womenshistorymonth.gov","http://womenshistorymonth.gov","legislative","Library of Congress","No","No","","","",""
"worker.gov","http://worker.gov","executive","Department of Labor","No","Yes","No","No","","A"
"workplace.gov","http://www.workplace.gov","executive","Department of the Treasury","Yes","Yes","No","No","","B"
"worldwar1centennial.gov","http://www.worldwar1centennial.gov","executive","The United States World War One Centennial Commission","Yes","No","","","",""
"wrp.gov","https://www.wrp.gov","executive","Department of Labor","No","Yes","Yes","No","","A-"
"ymp.gov","http://www.ymp.gov","executive","Department of Energy","Yes","No","","","",""
"youth.gov","http://youth.gov","executive","Department of Health And Human Services","No","No","","","",""
"youthgo.gov","https://youthgo.gov","executive","Department of the Interior","No","Yes","Yes","Yes","","A+"
"youthrules.gov","http://www.youthrules.gov","executive","Department of Labor","No","No","","","",""
